Procedure_Code,Region,Avg_Charge
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Dearborn,41394.5859375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Detroit,35282.848388671875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Flint,44961.73828125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Grand Rapids,36715.06640625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Kalamazoo,37172.396484375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Lansing,35911.943359375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Petoskey,36861.76171875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Pontiac,35666.9375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Royal Oak,37513.334635416664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Saginaw,36167.160807291664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - St. Joseph,19885.7265625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MI - Traverse City,30493.29296875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MN - Duluth,37984.91015625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MN - Minneapolis,56805.37751116072
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MN - Rochester,37925.5546875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MN - St. Cloud,42475.84765625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MN - St. Paul,62527.427083333336
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MO - Cape Girardeau,67809.466796875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MO - Columbia,39604.307291666664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MO - Joplin,45651.6953125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MO - Kansas City,85141.38151041667
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MO - Springfield,54912.708984375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MO - St. Louis,43618.3125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MS - Gulfport,76559.5859375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MS - Hattiesburg,28192.69140625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MS - Jackson,40237.869791666664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MS - Meridian,36654.85546875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MS - Tupelo,27473.51171875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,MT - Billings,37837.0
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Asheville,48411.890625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Charlotte,51645.25078125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Durham,69961.9755859375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Greensboro,33996.4765625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Greenville,54274.2421875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Hickory,58998.9453125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Raleigh,57333.555989583336
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Wilmington,37546.671875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NC - Winston-Salem,42592.537760416664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,ND - Bismarck,40050.4375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,ND - Fargo/Moorhead MN,37720.30078125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,ND - Grand Forks,29285.833984375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NE - Lincoln,34781.7734375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NE - Omaha,60757.322265625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NH - Lebanon,38036.53125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NH - Manchester,79499.1328125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NJ - Camden,91165.615625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NJ - Hackensack,78987.40885416667
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NJ - Morristown,71094.53125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NJ - New Brunswick,98878.4140625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NJ - Newark,81718.1140625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NJ - Paterson,118229.796875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NJ - Ridgewood,79634.341796875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NM - Albuquerque,63347.196614583336
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NV - Las Vegas,87049.634765625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NV - Reno,71548.0
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - Albany,53536.375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - Bronx,44307.77734375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - Buffalo,25780.2099609375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - East Long Island,63598.40713778409
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - Elmira,28374.833984375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - Manhattan,53834.73671875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - Rochester,26005.72265625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - Syracuse,31080.6337890625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - White Plains,72968.97265625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Akron,62505.537109375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Canton,27440.400390625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Cincinnati,48367.841796875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Cleveland,55952.2763671875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Columbus,50044.234375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Dayton,62116.615885416664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Elyria,33573.4931640625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Kettering,77018.0625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Toledo,48280.186197916664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OH - Youngstown,33661.91796875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OK - Oklahoma City,78167.48567708333
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OK - Tulsa,59425.6044921875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OR - Bend,47130.55078125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OR - Eugene,30905.71484375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OR - Medford,42020.0
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OR - Portland,51528.682291666664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,OR - Salem,31448.474609375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Allentown,91122.64583333333
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Altoona,26664.31640625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Danville,63030.66015625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Erie,66265.8984375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Harrisburg,43189.2626953125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Lancaster,56597.0
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Philadelphia,106147.62864583333
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Pittsburgh,42349.517578125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Reading,51995.01953125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Sayre,28285.841796875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Scranton,49003.4296875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - Wilkes-Barre,117098.9375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,PA - York,48384.7734375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,RI - Providence,62363.017578125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,SC - Charleston,63680.0703125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,SC - Columbia,70061.30989583333
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,SC - Florence,74457.8046875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,SC - Greenville,76164.83463541667
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,SC - Spartanburg,44849.6875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,SD - Rapid City,43236.83203125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,SD - Sioux Falls,34932.880859375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TN - Chattanooga,78501.4609375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TN - Jackson,32585.38671875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TN - Johnson City,66454.4296875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TN - Kingsport,42470.52734375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TN - Knoxville,44627.311197916664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TN - Memphis,59196.697265625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TN - Nashville,55346.4734375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Abilene,55323.25
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Amarillo,32602.810546875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Austin,88202.3330078125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Beaumont,47471.36328125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Bryan,79772.29296875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Corpus Christi,67464.982421875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Dallas,63895.53342013889
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - El Paso,99926.43359375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Fort Worth,62490.1796875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Harlingen,49256.5390625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Houston,77042.76904296875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Longview,55393.46484375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Lubbock,69355.48958333333
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - McAllen,69568.642578125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - San Antonio,58869.0390625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Temple,67215.8125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Tyler,91315.8125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Victoria,71199.4375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,TX - Waco,41082.828125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,UT - Provo,35524.83203125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,UT - Salt Lake City,37168.243489583336
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VA - Arlington,48996.0546875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VA - Charlottesville,43625.886067708336
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VA - Lynchburg,43995.0
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VA - Newport News,29304.845703125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VA - Norfolk,47083.07421875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VA - Richmond,76151.04140625
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VA - Roanoke,68062.1484375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VA - Winchester,39578.30859375
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,VT - Burlington,40974.38671875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WA - Everett,44974.94921875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WA - Olympia,76351.0
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WA - Seattle,58693.260416666664
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WA - Spokane,43015.630208333336
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WA - Tacoma,61212.5703125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WI - Madison,46437.6171875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WI - Marshfield,58946.0
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WI - Milwaukee,54680.813368055555
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WI - Wausau,46916.3125
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WV - Charleston,31536.013671875
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WV - Huntington,39919.0
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,WV - Morgantown,30820.69921875
252 - OTHER VASCULAR PROCEDURES W MCC,AK - Anchorage,90891.15625
252 - OTHER VASCULAR PROCEDURES W MCC,AL - Birmingham,81285.824609375
252 - OTHER VASCULAR PROCEDURES W MCC,AL - Dothan,94367.94140625
252 - OTHER VASCULAR PROCEDURES W MCC,AL - Huntsville,105081.453125
252 - OTHER VASCULAR PROCEDURES W MCC,AL - Mobile,48038.64453125
252 - OTHER VASCULAR PROCEDURES W MCC,AL - Montgomery,49737.356770833336
252 - OTHER VASCULAR PROCEDURES W MCC,AL - Tuscaloosa,48725.94140625
252 - OTHER VASCULAR PROCEDURES W MCC,AR - Fort Smith,48590.5
252 - OTHER VASCULAR PROCEDURES W MCC,AR - Jonesboro,23631.357421875
252 - OTHER VASCULAR PROCEDURES W MCC,AR - Little Rock,66591.5703125
252 - OTHER VASCULAR PROCEDURES W MCC,AR - Springdale,69945.27734375
252 - OTHER VASCULAR PROCEDURES W MCC,AR - Texarkana,43226.908203125
252 - OTHER VASCULAR PROCEDURES W MCC,AZ - Mesa,93809.24140625
252 - OTHER VASCULAR PROCEDURES W MCC,AZ - Phoenix,81744.963671875
252 - OTHER VASCULAR PROCEDURES W MCC,AZ - Sun City,71853.693359375
252 - OTHER VASCULAR PROCEDURES W MCC,AZ - Tucson,89801.19921875
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Alameda County,172586.806640625
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Bakersfield,104783.232421875
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Chico,117135.0
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Contra Costa County,199090.359375
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Fresno,85388.44270833333
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Los Angeles,121899.91514756944
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Modesto,231284.77734375
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Napa,145393.05859375
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Orange County,126694.54241071429
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Palm Springs/Rancho M,132148.40625
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Redding,160516.3046875
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Sacramento,143808.85416666666
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Salinas,96447.0859375
252 - OTHER VASCULAR PROCEDURES W MCC,CA - San Bernardino,102535.8140625
252 - OTHER VASCULAR PROCEDURES W MCC,CA - San Diego,125738.06036931818
252 - OTHER VASCULAR PROCEDURES W MCC,CA - San Francisco,191323.96875
252 - OTHER VASCULAR PROCEDURES W MCC,CA - San Jose,190554.03515625
252 - OTHER VASCULAR PROCEDURES W MCC,CA - San Mateo County,228021.0
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Santa Barbara,178092.609375
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Santa Rosa,140385.96875
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Stockton,111297.2734375
252 - OTHER VASCULAR PROCEDURES W MCC,CA - Ventura,139349.73958333334
252 - OTHER VASCULAR PROCEDURES W MCC,CO - Boulder,79380.0
252 - OTHER VASCULAR PROCEDURES W MCC,CO - Colorado Springs,73596.25
252 - OTHER VASCULAR PROCEDURES W MCC,CO - Denver,100210.69140625
252 - OTHER VASCULAR PROCEDURES W MCC,CO - Fort Collins,56904.66796875
252 - OTHER VASCULAR PROCEDURES W MCC,CO - Greeley,67447.6953125
252 - OTHER VASCULAR PROCEDURES W MCC,CT - Bridgeport,130111.4375
252 - OTHER VASCULAR PROCEDURES W MCC,CT - Hartford,68947.9453125
252 - OTHER VASCULAR PROCEDURES W MCC,CT - New Haven,86934.62109375
252 - OTHER VASCULAR PROCEDURES W MCC,DC - Washington,48657.41271033654
252 - OTHER VASCULAR PROCEDURES W MCC,DE - Wilmington,43511.2890625
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Bradenton,103941.0703125
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Clearwater,89696.609375
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Fort Lauderdale,96168.01809210527
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Fort Myers,89040.54073660714
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Gainesville,105011.96875
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Hudson,118943.125
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Jacksonville,74615.067578125
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Lakeland,83973.046875
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Miami,109114.52890625
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Ocala,99686.83854166667
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Orlando,77748.40670955883
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Ormond Beach,73641.8984375
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Panama City,77306.681640625
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Pensacola,99024.93984375
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Sarasota,143679.8515625
252 - OTHER VASCULAR PROCEDURES W MCC,FL - St. Petersburg,89909.828125
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Tallahassee,64336.990234375
252 - OTHER VASCULAR PROCEDURES W MCC,FL - Tampa,98300.13839285714
252 - OTHER VASCULAR PROCEDURES W MCC,GA - Albany,66240.044921875
252 - OTHER VASCULAR PROCEDURES W MCC,GA - Atlanta,67676.42649147728
252 - OTHER VASCULAR PROCEDURES W MCC,GA - Augusta,69146.00390625
252 - OTHER VASCULAR PROCEDURES W MCC,GA - Columbus,33564.1328125
252 - OTHER VASCULAR PROCEDURES W MCC,GA - Macon,66215.61328125
252 - OTHER VASCULAR PROCEDURES W MCC,GA - Rome,73898.76953125
252 - OTHER VASCULAR PROCEDURES W MCC,GA - Savannah,89365.859375
252 - OTHER VASCULAR PROCEDURES W MCC,HI - Honolulu,71448.81510416667
252 - OTHER VASCULAR PROCEDURES W MCC,IA - Davenport,54413.66796875
252 - OTHER VASCULAR PROCEDURES W MCC,IA - Des Moines,77232.15234375
252 - OTHER VASCULAR PROCEDURES W MCC,IA - Iowa City,101161.5
252 - OTHER VASCULAR PROCEDURES W MCC,IA - Sioux City,56747.109375
252 - OTHER VASCULAR PROCEDURES W MCC,IA - Waterloo,44046.4453125
252 - OTHER VASCULAR PROCEDURES W MCC,ID - Boise,49661.93359375
252 - OTHER VASCULAR PROCEDURES W MCC,ID - Idaho Falls,55754.4296875
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Aurora,126582.140625
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Blue Island,70647.46651785714
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Chicago,94529.75892857143
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Elgin,109171.8984375
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Evanston,72126.98958333333
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Hinsdale,95005.44921875
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Joliet,77653.6875
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Melrose Park,96473.24305555556
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Peoria,100165.8359375
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Rockford,92733.8125
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Springfield,64492.33984375
252 - OTHER VASCULAR PROCEDURES W MCC,IL - Urbana,91300.2734375
252 - OTHER VASCULAR PROCEDURES W MCC,IN - Evansville,49076.828125
252 - OTHER VASCULAR PROCEDURES W MCC,IN - Fort Wayne,77122.625
252 - OTHER VASCULAR PROCEDURES W MCC,IN - Gary,66031.15625
252 - OTHER VASCULAR PROCEDURES W MCC,IN - Indianapolis,82338.10107421875
252 - OTHER VASCULAR PROCEDURES W MCC,IN - Lafayette,76358.390625
252 - OTHER VASCULAR PROCEDURES W MCC,IN - Muncie,77426.5234375
252 - OTHER VASCULAR PROCEDURES W MCC,IN - Munster,52884.26171875
252 - OTHER VASCULAR PROCEDURES W MCC,IN - South Bend,93225.734375
252 - OTHER VASCULAR PROCEDURES W MCC,IN - Terre Haute,74425.181640625
252 - OTHER VASCULAR PROCEDURES W MCC,KS - Topeka,61292.8671875
252 - OTHER VASCULAR PROCEDURES W MCC,KS - Wichita,49032.51953125
252 - OTHER VASCULAR PROCEDURES W MCC,KY - Covington,59006.380859375
252 - OTHER VASCULAR PROCEDURES W MCC,KY - Lexington,63484.83984375
252 - OTHER VASCULAR PROCEDURES W MCC,KY - Louisville,54123.527994791664
252 - OTHER VASCULAR PROCEDURES W MCC,KY - Owensboro,44115.90625
252 - OTHER VASCULAR PROCEDURES W MCC,KY - Paducah,62564.9443359375
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Alexandria,83742.466796875
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Baton Rouge,72350.88411458333
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Houma,56035.0
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Lafayette,77513.4462890625
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Lake Charles,77755.9453125
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Metairie,118552.029296875
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Monroe,71421.05859375
252 - OTHER VASCULAR PROCEDURES W MCC,LA - New Orleans,85081.20703125
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Shreveport,52053.66162109375
252 - OTHER VASCULAR PROCEDURES W MCC,LA - Slidell,70075.3671875
252 - OTHER VASCULAR PROCEDURES W MCC,MA - Boston,55906.19476052989
252 - OTHER VASCULAR PROCEDURES W MCC,MA - Springfield,44973.65625
252 - OTHER VASCULAR PROCEDURES W MCC,MA - Worcester,47362.3203125
252 - OTHER VASCULAR PROCEDURES W MCC,MD - Baltimore,33347.23459201389
252 - OTHER VASCULAR PROCEDURES W MCC,MD - Salisbury,62026.201171875
252 - OTHER VASCULAR PROCEDURES W MCC,MD - Takoma Park,25925.01611328125
252 - OTHER VASCULAR PROCEDURES W MCC,ME - Bangor,44624.71484375
252 - OTHER VASCULAR PROCEDURES W MCC,ME - Portland,43600.734375
252 - OTHER VASCULAR PROCEDURES W MCC,MI - Ann Arbor,65767.9703125
252 - OTHER VASCULAR PROCEDURES W MCC,MI - Dearborn,61147.962890625
252 - OTHER VASCULAR PROCEDURES W MCC,MI - Detroit,59822.122395833336
252 - OTHER VASCULAR PROCEDURES W MCC,MI - Flint,69076.60026041667
252 - OTHER VASCULAR PROCEDURES W MCC,MI - Grand Rapids,38129.70703125
252 - OTHER VASCULAR PROCEDURES W MCC,MI - Kalamazoo,59890.557291666664
